id,author,author_authorized_heading,author_lccn,author_viaf,author_wikidata,best_rank,debut_rank,first_week,oclc,oclc_eholdings,oclc_holdings,oclc_isbn,oclc_owi,title,total_weeks,year
4720,Ted Dekker,"Dekker, Ted, 1962-",n00026099,102152576,Q1942017,14,14,5/2/10,432316645,376,2327,9.7816E+12,319169310,THE BRIDE COLLECTOR,1,2010
4721,Karen Kingsbury,"Kingsbury, Karen",no95050469,69207468,Q4567381,5,5,11/11/12,776874598,153,3475,9.78145E+12,1080076095,THE BRIDGE,1,2012
4722,James A. Michener,"Michener, James A. (James Albert), 1907-1997",n79058583,34460537,Q361653,5,6,8/2/53,289004,76,3301,0394417801,4920681685,THE BRIDGES AT TOKO-RI,12,1953
4723,Robert James Waller,"Waller, Robert James, 1939-2017",n88040570,2541537,Q1394609,1,12,8/16/92,24246926,190,5938,044651652X,1067102,THE BRIDGES OF MADISON COUNTY,164,1992
4724,Junot Díaz,"Díaz, Junot 1968-",n96034971,79142980,Q402664,13,16,9/23/07,123539681,384,5425,9.78159E+12,102265123,THE BRIEF WONDROUS LIFE OF OSCAR WAO,5,2007
4725,Richard Sherman,"Sherman, Richard, 1905-1962",n86105811,17541816,Q110226073,10,13,9/28/47,175118,11,344,,1806829941,THE BRIGHT PROMISE,3,1947
4726,Brent Weeks,"Weeks, Brent",no2009009910,103339594,Q909874,5,5,9/14/14,867283812,134,1260,9.78032E+12,1872005562,THE BROKEN EYE,1,2014
4727,Richard Paul Evans,"Evans, Richard Paul",n95047423,165087647,Q285876,6,6,5/21/17,947084692,125,2928,9.7815E+12,4390052306,THE BROKEN ROAD,1,2017
4728,Jeffery Deaver,"Deaver, Jeffery",n82232411,98682359,Q358188,7,7,6/29/08,182662727,96,3983,9.78142E+12,117095657,THE BROKEN WINDOW,4,2008
4729,John Grisham,,,,,1,1,1/30/05,57236073,633,7356,0385510454,863531,THE BROKER,14,2005
473,Jacqueline Woodson,"Woodson, Jacqueline",n88234700,79117120,Q6120237,16,16,8/28/16,954479641,228,2710,9.78006E+12,3690589262,ANOTHER BROOKLYN,1,2016
4730,Mary Renault,"Renault, Mary, 1905-1983",n50051045,46771767,Q235354,2,12,3/4/62,368388,236,3014,,1066116,THE BULL FROM THE SEA,25,1962
4731,Marguerite Steen,"Steen, Marguerite",n50023624,32243514,Q6760816,13,16,12/12/54,1389701,10,273,,2335802,THE BULLS OF PARRAL,5,1954
4732,H. G. Wells,"Wells, H. G",n79063613,97006424,Q42511,3,3,2/6/33,282975,8,631,,1439386,THE BULPINGTON OF BLUP,1,1933
4733,Theodore Dreiser,"Dreiser, Theodore, 1871-1945",n79046644,4944366,Q486096,5,8,4/14/46,282437,60,2059,,3320,THE BULWARK,9,1946
4734,Scott Turow,"Turow, Scott",n86032292,106980468,Q451136,1,1,6/17/90,21302078,64,4674,0374117349,46410,THE BURDEN OF PROOF,35,1990
4735,Elizabeth Strout,"Strout, Elizabeth",n98033426,66631918,Q262712,3,3,4/14/13,807033056,417,3332,9.7814E+12,1211932640,THE BURGESS BOYS,6,2013
4736,Jeffery Deaver,"Deaver, Jeffery",n82232411,98682359,Q358188,5,5,4/30/17,956687884,173,2991,9.78146E+12,10014966236,THE BURIAL HOUR,1,2017
4737,Kazuo Ishiguro,"Ishiguro, Kazuo, 1954-",n81151284,108702574,Q272855,3,3,3/22/15,888025393,336,3776,9.78031E+12,1907788462,THE BURIED GIANT,6,2015
4738,Claire Messud,"Messud, Claire, 1966-",n95012238,119451282,Q529082,15,15,9/17/17,971361913,133,2243,9.78039E+12,4030705756,THE BURNING GIRL,1,2017
4739,Bernard Cornwell,"Cornwell, Bernard",n80166076,76456606,Q446605,4,4,2/7/10,419855346,233,2795,9.78006E+12,308892861,THE BURNING LAND,2,2010
474,Alfred Neumann,"Neumann, Alfred 1895-1952",n50004510,56732700,Q71548,3,5,2/4/35,1209382,22,415,,2097194,ANOTHER CAESAR,4,1935
4740,Phillip Margolin,"Margolin, Phillip",n80142317,79106434,Q2880806,11,15,9/15/96,34476983,182,2287,0385480539,680627,THE BURNING MAN,4,1996
4741,Michael Connelly,"Connelly, Michael, 1956-",n91020332,19745715,Q313193,2,2,11/23/14,871788516,344,4228,9.78032E+12,1823820873,THE BURNING ROOM,9,2014
4742,Brent Weeks,"Weeks, Brent",no2009009910,103339594,Q909874,11,11,11/10/19,1078887145,72,922,9.78032E+12,4497095808,THE BURNING WHITE,1,2019
4743,Jeffery Deaver,"Deaver, Jeffery",n82232411,98682359,Q358188,7,7,6/20/10,460052673,90,4032,9.78144E+12,443932633,THE BURNING WIRE,2,2010
4744,Lawrence Schoonover,"Schoonover, Lawrence L.",no00089078,79294329,Q6504577,10,12,10/31/48,288027,11,649,,1462017,THE BURNISHED BLADE,6,1948
4745,Faye Kellerman,"Kellerman, Faye",n85142284,44481519,Q268466,10,12,8/26/07,162107484,276,3461,9.78006E+12,70000751,THE BURNT HOUSE,3,2007
4746,Dr. Seuss,"Seuss, Dr.",n79053201,92567206,Q298685,2,9,3/18/84,10046060,103,3990,0394867165,879932,THE BUTTER BATTLE BOOK,39,1984
4747,James Cain,"Cain, James M. (James Mallahan), 1892-1977",n80025844,46758295,Q81071,12,16,2/16/47,1238570,2,365,0394742125,464841,THE BUTTERFLY,4,1947
4748,"Gideon Wyck, edited by Alexander Laing",,,,,8,8,1/29/34,,,,,,THE CADAVER,1,1934
4749,Herman Wouk,"Wouk, Herman, 1915-2019",n79032317,17231124,Q49072,1,12,4/22/51,3014962,122,6257,,147472,THE CAINE MUTINY,123,1951
475,Dominick Dunne,"Dunne, Dominick",n82014935,54765906,Q448767,4,7,11/30/97,37546902,142,2098,0609601008,565733,"ANOTHER CITY, NOT MY OWN",10,1997
4750,Olen Steinhauer,"Steinhauer, Olen",n2002038277,22381293,Q750036,13,13,4/6/14,857897892,129,1879,9.78125E+12,1436842744,THE CAIRO AFFAIR,1,2014
4751,David Baldacci,"Baldacci, David",n95052956,102339955,Q495420,3,3,11/13/05,60557367,488,5230,0446577383,884711,THE CAMEL CLUB,12,2005
4752,Robert Crichton,"Crichton, Robert",n50018843,100379239,Q7343195,5,10,11/26/72,379241,34,1539,0394465822,462121,THE CAMERONS,21,1972
4753,Spiro T. Agnew,"Agnew, Spiro T., 1918-1996",n79081960,57891995,Q203433,10,10,6/27/76,2020832,31,648,0872234525,48354641,THE CANFIELD DECISION,6,1976
4754,John O'Hara,"O'Hara, John, 1905-1970",n79060653,12429524,Q548345,4,11,12/23/62,291007,32,1327,,573125,THE CAPE COD LIGHTER,12,1962
4755,Mario Soldati,"Soldati, Mario, 1906-1999",n79079455,17636,Q59210,14,15,3/4/56,1134650,43,821,,102196480,THE CAPRI LETTERS,5,1956
4756,Jan de Hartog,,,,,4,9,1/1/67,1434669,46,1686,,50332718,THE CAPTAIN,18,1967
4757,C. S. Forester,"Forester, C. S. (Cecil Scott), 1899-1966",n50024850,82444721,Q430182,2,3,6/23/41,364602,32,1688,,9381489570,THE CAPTAIN FROM CONNECTICUT,7,1941
4758,Henry Morton Robinson,"Robinson, Henry Morton, 1898-1961",n88098388,54141122,Q1607063,1,6,4/9/50,308304,51,1471,,1363409,THE CARDINAL,56,1950
4759,Tom Clancy,"Clancy, Tom, 1947-2013",n84030721,108842694,Q105167,1,1,8/7/88,17618316,335,4694,0399133453,4820445963,THE CARDINAL OF THE KREMLIN,41,1988
476,James Baldwin,"Baldwin, James, 1924-1987,",n79076619,97644708,Q273210,6,14,7/8/62,264020,230,4558,0679744711,36765858,ANOTHER COUNTRY,23,1962
4760,Andrew M. Greeley,"Greeley, Andrew M., 1928-2013",n79054727,97864608,Q504923,3,9,6/28/81,6864289,60,1989,0446512362,5021,THE CARDINAL SINS,32,1981
4761,Jacqueline Winspear,"Winspear, Jacqueline, 1955-",n2002045370,44626085,Q3157819,16,16,7/20/14,874779276,196,2226,9.78006E+12,1407766560,THE CARE AND MANAGEMENT OF LIES,1,2014
4762,Belva Plain,"Plain, Belva",n77009972,7976572,Q639041,12,14,5/7/95,31660278,132,2736,0385311079,441848,THE CAROUSEL,3,1995
4763,Richard Paul Evans,"Evans, Richard Paul",n95047423,165087647,Q285876,9,10,10/29/00,44885154,12,2269,0684868911,48744,THE CAROUSEL,8,2000
4764,Harold Robbins,"Robbins, Harold, 1916-1997",n79109317,100259954,Q531563,3,9,6/25/61,699843,45,1126,,1830592,THE CARPETBAGGERS,41,1961
4765,Don Winslow,"Winslow, Don, 1953-",n90694002,115600123,Q908571,14,15,8/2/15,904012031,238,2078,9.7811E+12,2516203786,THE CARTEL,2,2015
4766,Lawrence Sanders,"Sanders, Lawrence, 1920-1998",n80045983,83994214,Q1397305,3,13,7/25/82,8387234,21,1262,0399127240,131535370,THE CASE OF LUCY BENDING,12,1982
4767,Ludwig Lewisohn,"Lewisohn, Ludwig, 1882-1955",n50049893,44380209,Q3266243,14,14,5/4/47,1816942,24,828,,1293106,THE CASE OF MR. CRUMP,1,1947
4768,S. S. Van Dine,"Van Dine, S. S.",n79117174,305873887,Q630454,3,3,10/8/34,3492003,72,186,,7743072,THE CASINO MURDER CASE,4,1934
4769,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,1,1,6/3/18,1001744052,191,3520,9.7811E+12,4470141325,THE CAST,3,2018
477,Jane Green,"Green, Jane, 1968-",n00035927,44467898,Q6152306,16,16,4/1/12,740628485,68,2202,9.78031E+12,1044789666,ANOTHER PIECE OF MY HEART,1,2012
4770,Elin Hilderbrand,"Hilderbrand, Elin",n00024510,23055148,Q5361082,10,10,7/26/09,297205733,284,2736,0316043893,178498535,THE CASTAWAYS,2,2009
4771,Norman Mailer,"Mailer, Norman, 1923-",n79084818,7393743,Q180962,5,5,2/11/07,70284437,90,2765,9.78039E+12,57492498,THE CASTLE IN THE FOREST,3,2007
4772,J. K. Rowling,"Rowling, J. K.",n97108433,116796842,Q34660,1,1,10/14/12,799893657,295,5421,9.78032E+12,1119647434,THE CASUAL VACANCY,15,2012
4773,Lilian Jackson Braun,"Braun, Lilian Jackson",n88069577,101947685,Q262561,8,14,2/26/95,30735699,203,3329,0399139818,799587,THE CAT WHO BLEW THE WHISTLE,5,1995
4774,Lilian Jackson Braun,"Braun, Lilian Jackson",n88069577,101947685,Q262561,3,3,2/23/03,50091637,166,3722,0399149422,263981,THE CAT WHO BROUGHT DOWN THE HOUSE,5,2003
4775,Lilian Jackson Braun,"Braun, Lilian Jackson",n88069577,101947685,Q262561,6,12,2/27/94,28799226,92,3079,0399138684,552905,THE CAT WHO CAME TO BREAKFAST,9,1994
4776,Lilian Jackson Braun,"Braun, Lilian Jackson, 1913-",n88069577,101947685,Q262561,3,3,1/29/06,60589186,141,4060,0399153071,901866,THE CAT WHO DROPPED A BOMBSHELL,5,2006
4777,Lilian Jackson Braun,"Braun, Lilian Jackson, 1913-2011",n88069577,101947685,Q262561,10,10,1/21/07,76074326,116,3831,9.7804E+12,60756134,THE CAT WHO HAD 60 WHISKERS,2,2007
4778,Lilian Jackson Braun,"Braun, Lilian Jackson",n88069577,101947685,Q262561,11,11,6/2/91,22420991,124,2810,0399136649,799588,THE CAT WHO KNEW A CARDINAL,3,1991
4779,Lilian Jackson Braun,"Braun, Lilian Jackson",n88069577,101947685,Q262561,9,12,3/15/92,23654638,112,2993,0399136460,799589,THE CAT WHO MOVED A MOUNTAIN,5,1992
478,Laura Lippman,"Lippman, Laura, 1959-",n00036081,85629402,Q446483,16,16,3/30/08,188056161,207,2207,9.78006E+12,119293222,ANOTHER THING TO FALL,1,2008
4780,Lilian Jackson Braun,"Braun, Lilian Jackson",n88069577,101947685,Q262561,9,9,1/30/00,41482247,109,3403,0399145702,9969766,THE CAT WHO ROBBED A BANK,5,2000
4781,Lilian Jackson Braun,"Braun, Lilian Jackson",n88069577,101947685,Q262561,5,9,2/25/96,32822390,167,3422,0399140751,799590,THE CAT WHO SAID CHEESE,6,1996
4782,Lilian Jackson Braun,"Braun, Lilian Jackson",n88069577,101947685,Q262561,5,6,2/22/98,36876103,93,3214,0399143335,6916,THE CAT WHO SANG FOR THE BIRDS,6,1998
4783,Lilian Jackson Braun,"Braun, Lilian Jackson",n88069577,101947685,Q262561,6,6,1/31/99,39162311,129,3236,0399144315,4164293439,THE CAT WHO SAW STARS,6,1999
4784,Lilian Jackson Braun,"Braun, Lilian Jackson",n88069577,101947685,Q262561,2,2,2/18/01,44046887,145,2731,0399146652,45137,THE CAT WHO SMELLED A RAT,5,2001
4785,Lilian Jackson Braun,"Braun, Lilian Jackson",n88069577,101947685,Q262561,9,11,2/16/97,34989961,170,3155,039914210X,553020,THE CAT WHO TAILED A THIEF,5,1997
4786,Lilian Jackson Braun,"Braun, Lilian Jackson, 1913-",n88069577,101947685,Q262561,4,4,2/15/04,52493379,217,3550,0399151079,4799820397,THE CAT WHO TALKED TURKEY,4,2004
4787,Robert A. Heinlein,"Heinlein, Robert A. (Robert Anson), 1907-1988",n79067868,12309757,Q123078,8,14,11/17/85,11969697,28,1960,0399131035,20289362,THE CAT WHO WALKS THROUGH WALLS,11,1985
