,id,author1,author1_normalized,author2,author3,author4,author_authorized_heading,author_lccn,author_viaf,author_wikidata_qid,date,htid,hathi_rights,title,imprint,isbn,isbn_most_common_edition,lccn,oclc,oclc_owi,oclc_eholdings,oclc_holdings,person_id,place,publisher_marc
275,6416,"Dubie, Norman 1945-","Dubie, Norman",,,,"Dubie, Norman, 1945-",n78094012,91352332,Q7052170,2007,mdp.39015073645049,ic,The insomniac liar of Topo / Norman Dubie.,"Copper Canyon Press, c2007.","['1556592639 (pbk. : alk. paper),9781556592638 (pbk. : alk. paper)']",9781556592638,['2007013621'],['122338149'],101386976.0,2.0,166.0,566,wau,Copper Canyon Press
276,6417,"Harvey, Matthea 1973-","Harvey, Matthea",,,,"Harvey, Matthea, 1973-",n00023032,106615183,Q6789790,2007,mdp.39015074040851,ic,Modern life : poems / by Matthea Harvey.,"Graywolf Press, c2007.","['1555974805,9781555974800']",9781555974800,['2007924767'],['173844274'],114502265.0,12.0,498.0,2350,mnu,Graywolf Press
277,6418,"Notley, Alice 1945-","Notley, Alice",,,,"Notley, Alice, 1945-",n81121670,34733545,Q4726035,2007,mdp.39015070757292,ic,In the pines / Alice Notley.,"Penguin Books, 2007.","['0143112546,9780143112549']",9780143112549,['2007012076'],['87770847'],71598309.0,32.0,372.0,538,nyu,Penguin Books
278,6419,"Strand, Mark 1934-","Strand, Mark",,,,"Strand, Mark, 1934-2014",n79090257,49272680,Q928775,2007,uc1.32106018798923,ic,New selected poems / Mark Strand,"Alfred A. Knopf, 2007","['0307262979', '9780307262974']",9780307262974,['2007020741'],['131069900'],198134783.0,2.0,552.0,87,nyu,Alfred A. Knopf
279,6420,"Patchett, Ann.","Patchett, Ann",,,,"Patchett, Ann",n91108359,54362733,Q433485,2007,mdp.39015066900757,ic,Run / Ann Patchett.,"Harper, c2007.","['0061340634 (acid-free paper),9780061340635 (acid-free paper)']",9780061340635,['2006041297'],['77572485'],63140216.0,262.0,3499.0,1785,nyu,Harper
280,6421,"Stern, Gerald 1925-","Stern, Gerald",,,,"Stern, Gerald, 1925-",n80145884,116108024,Q5549604,2007,mdp.39015070749638,ic,The preacher : a poem / Gerald Stern.,"Sarabande Books, c2007.","['1932511547 (pbk. : acid-free paper),9781932511543 (pbk. : acid-free paper)']",9781932511543,['2006037521'],['76167382'],485825988.0,11.0,100.0,3206,kyu,Sarabande Books
281,6422,"Jarman, Mark 1952-","Jarman, Mark",,,,"Jarman, Mark, 1952-",n79058290,73904557,Q6768234,2007,mdp.39015066409718,ic,Epistles : poems / Mark Jarman.,"Sarabande Books, 2007.","['1932511539 (pbk. : alk. paper),9781932511536 (pbk. : alk. paper),1932511520 (hardcover : alk. paper),9781932511529 (hardcover : alk. paper)']",9781932511529,['2006037520'],['76167380'],198250943.0,10.0,211.0,937,kyu,Sarabande Books
282,6423,"Johnson, Denis 1949-","Johnson, Denis",,,,"Johnson, Denis, 1949-2017",n81147004,51707360,Q340016,2007,mdp.39015070739217,ic,Tree of smoke / Denis Johnson.,"Farrar, Straus and Giroux, 2007.","['0374279128,9780374279127']",9780374279127,['2007006562'],['83977529'],68221937.0,105.0,3124.0,786,nyu,"Farrar, Straus and Giroux"
283,6424,"McPherson, Sandra.","McPherson, Sandra",,,,"McPherson, Sandra",n81082863,72717074,Q7416709,2007,mdp.39015070746493,ic,Expectation days : poems / by Sandra McPherson.,"University of Illinois Press, c2007.","['0252074750 (pbk. : acid-free paper),9780252074752 (pbk. : acid-free paper),0252032349 (cloth : acid-free paper),9780252032349 (cloth : acid-free paper)']",9780252032349,['2007011383'],['86038619'],69890690.0,2.0,194.0,3690,ilu,University of Illinois Press
284,6425,"Stonecipher, Donna 1969-","Stonecipher, Donna",,,,"Stonecipher, Donna, 1969-",n2002032171,11664702,Q5296473,2007,mdp.39015070745222,ic,Souvenir de Constantinople / Donna Stonecipher.,"Instance Press, 2007.","['0967985455,9780967985459']",9780967985459,['2007921745'],['122354756'],101401822.0,2.0,59.0,2535,cou,Instance Press
285,6426,"Packer, Ann 1959-","Packer, Ann",,,,"Packer, Ann, 1959-",n93082272,39617308,Q4766601,2007,uc1.32106019118212,ic,Songs without words / Ann Packer,"Alfred A. Knopf, 2007","['0375412816', '9780375412813']",9780375412813,['2006100512'],['76925237'],62676787.0,109.0,1965.0,87,nyu,Alfred A. Knopf
286,6427,"Christensen, Kate 1962-","Christensen, Kate",,,,"Christensen, Kate, 1962-",n99010542,71557708,Q6375429,2007,uc1.32106019112421,ic,The great man : a novel / Kate Christensen,"Doubleday, c2007","['0385518455', '9780385518451']",9780385518451,['2007005927'],['84903243'],497746014.0,72.0,962.0,1903,nyu,Doubleday
287,6428,"Marvin, Cate 1969-","Marvin, Cate",,,,"Marvin, Cate, 1969-",n00043223,62777340,Q5051784,2007,mdp.39015070685519,ic,Fragment of the head of a queen : poems / by Cate Marvin.,"Sarabande Books, c2007.","['1932511512 (pbk. : alk. paper),9781932511512 (pbk. : alk. paper)']",9781932511512,['2006032135'],['71800696'],475892848.0,11.0,179.0,2414,kyu,Sarabande Books
288,6429,"Klink, Joanna 1969-","Klink, Joanna",,,,"Klink, Joanna, 1969-",n00026010,20914235,Q6205871,2007,mdp.39015070685642,ic,Circadian / Joanna Klink.,"Penguin Books, c2007.","['0143038842,9780143038849']",9780143038849,['2006052761'],['76792181'],62569649.0,32.0,165.0,2355,nyu,Penguin Books
289,6430,"Wilson, Antoine.","Wilson, Antoine",,,,"Wilson, Antoine",n00086588,40608050,Q17149063,2007,mdp.39015068815839,ic,The interloper : a novel / Antoine Wilson.,"Handsel Books, c2007.","['9781590512630 (pbk. : acid-free paper),1590512634 (pbk. : acid-free paper)']",1590512634,['2006014546'],['68133203'],477190136.0,44.0,151.0,2486,nyu,Handsel Books
290,6431,"Bell, Marvin 1937","Bell, Marvin",,,,"Bell, Marvin, 1937-",n50006519,12325040,Q6778291,2007,uc1.32106018938214,ic,Mars being red / Marvin Bell,"Copper Canyon Press, c2007","['1556592574 (pbk. : alk. paper)', '9781556592577 (pbk. : alk. paper)']",9781556592577,['2006101743'],['77520560'],63098712.0,54.0,293.0,158,wau,Copper Canyon Press
291,6432,"Hong, Cathy Park.","Hong, Cathy Park",,,,"Hong, Cathy Park",no2002039439,78445541,Q5053480,2007,mdp.39015069362302,ic,Dance dance revolution : poems / Cathy Park Hong.,"W.W. Norton, c2007.","['0393064840 (hardcover),9780393064841 (hardcover)']",9780393064841,['2007002386'],['79256845'],477124414.0,2.0,315.0,2558,nyu,W.W. Norton
292,6433,"Revell, Donald 1954-","Revell, Donald",,,,"Revell, Donald, 1954-",n82162357,59102325,Q5295056,2007,mdp.39015069302258,ic,A thief of strings / Donald Revell.,"Alice James Books, c2007.","['1882295617,9781882295616']",,[],[],,,,3639,meu,Alice James Books
293,6434,"Young, Dean 1955-","Young, Dean",,,,"Young, Dean, 1955-",n87939108,16302062,Q5246572,2007,mdp.39015069332941,ic,Embryoyo / By Dean Young.,"Believer Books : a division of McSweeney's, 2007.","['1932416692,9781932416695']",9781932416695,[],['85592291'],69540680.0,11.0,140.0,3637,cau,Belviever Books
294,6435,"Englander, Nathan","Englander, Nathan",,,,"Englander, Nathan",n98075379,97520065,Q1655990,2007,mdp.39015069302449,ic,The Ministry of Special Cases / Nathan Englander,"Alfred A. Knopf, 2007","['0375404937,9780375404931']",9780375404931,['2006048731'],['72799775'],59496111.0,118.0,1650.0,2233,nyu,Alfred A. Knopf
295,6436,"Rohrer, Matthew.","Rohrer, Matthew",,,,"Rohrer, Matthew",n95009745,31238135,Q6791152,2007,mdp.39015068794000,ic,Rise up / Matthew Rohrer.,"Wave Books ; Distributed to the trade by Consortium Book Sales and Distribution, 2007.","['1933517182 (trade paper : alk. paper),9781933517186 (trade paper : alk. paper),1933517190 (hardcover : alk. paper),9781933517193 (hardcover : alk. paper)']",9781933517193,['2006038909'],['76828809'],62598752.0,2.0,125.0,2173,wau,Wave Books ;
296,6437,"Hass, Robert.","Hass, Robert",,,,"Hass, Robert",n83039272,26975,Q370513,2007,mdp.39015069319443,ic,"Now & then : the Poet's choice columns, 1997-2000 / Robert Hass.","Shoemaker & Hoard ; Distributed by Publishers Group West, 2007.","['1593761465 (alk. paper),9781593761462 (alk. paper)']",9781593761462,['2007003474'],['81860825'],198237670.0,97.0,399.0,0,cau,Shoemaker & Hoard ;
297,6438,"Miller, Leslie Adrienne.","Miller, Leslie Adrienne",,,,"Miller, Leslie Adrienne",no92018917,38943239,Q6530591,2007,mdp.39015068816803,ic,The resurrection trade / Leslie Adrienne Miller.,"Graywolf Press, 2007.","['1555974635 (pbk. : acid-free paper),9781555974633 (pbk. : acid-free paper)']",9781555974633,['2006929503'],['85810284'],69718900.0,12.0,175.0,1374,mnu,Graywolf Press
298,6439,"Cheever, John.","Cheever, John",,,,"Cheever, John",n78089819,2468135,Q336151,1980,inu.30000111988907,ic,"The leaves, the lion-fish, and the bear / John Cheever.","Sylvester & Orphanos, 1980.",[],,[],['7534522'],28995136.0,2.0,38.0,3660,cau,Sylvester & Orphanos
299,6440,"Drexler, Rosalyn.","Drexler, Rosalyn","Glimcher, Arnold B.",PaceWildenstein (Firm),,"Drexler, Rosalyn",n78095567,33183965,Q7367281,2007,mdp.39015069321209,ic,Rosalyn Drexler : I am the beautiful stranger : paintings of the '60s.,"PaceWildenstein, c2007.","['1930743726,9781930743724']",9781930743724,['2007922784'],['122331864'],112874477.0,2.0,112.0,3688,nyu,PaceWildenstein
300,6441,"Olsen, Lance 1956-","Olsen, Lance","Kafka, Franz 1883-1924",,,"Olsen, Lance, 1956-",n86108063,110430530,Q6483502,2007,mdp.39015069312695,ic,Anxious pleasures : a novel after Kafka / Lance Olsen.,"Shoemaker & Hoard : Distributed by Publishers Group West, c2007.","['9781593761356,159376135X']",159376135X,['2006030688'],['71369266'],58309057.0,11.0,198.0,1241,cau,Shoemaker & Hoard :
301,6442,"O'Brien, Geoffrey G. (Geoffrey Gordon) 1969-","O'Brien, Geoffrey G.",,,,"O'Brien, Geoffrey G. (Geoffrey Gordon), 1969-",n2001040686,19026259,,2007,mdp.39015067687122,ic,Green and gray Geoffrey G.O'Brien.,"University of California Press, c2007.","['0520250192,9780520250192,0520250184,9780520250185']",,[],[],,,,3112,cau,University of California Press
302,6443,"Glancy, Diane.","Glancy, Diane",,,,"Glancy, Diane",n85814699,93980865,Q5271470,2007,mdp.39015067652373,ic,Asylum in the grasslands : poems / by Diane Glancy.,"University of Arizona Press, c2007.","['9780816525713 (pbk. : acid-free paper),0816525714 (pbk. : acid-free paper)']",0816525714,['2006009132'],['65340950'],49138451.0,2.0,206.0,1837,azu,University of Arizona Press
303,6444,"Castellanos Moya, Horacio 1957-","Castellanos Moya, Horacio",,,,"Castellanos Moya, Horacio, 1957-",n80087278,10068135,Q719545,2006,mdp.39015067654148,ic,Desmoronamiento / Horacio Castellanos Moya.,"Tusquets Ediciones, 2006.","['9788483103494 :,8483103494 :']",8483103494,[],['150426435'],61064838.0,8.0,162.0,3100,sp,Tusquets Ediciones
304,6445,"Swofford, Anthony.","Swofford, Anthony",,,,"Swofford, Anthony",n2002061003,29778265,Q2852984,2007,mdp.39015066877302,ic,Exit A : a novel / Anthony Swofford.,"Scribner, c2007.",['9780743270380'],9780743270380,['2006044394'],['70158533'],294424596.0,44.0,681.0,2536,nyu,Scribner
305,6446,"Wideman, John Edgar.","Wideman, John Edgar","Wideman, John Edgar","Wideman, John Edgar","Wideman, John Edgar","Wideman, John Edgar",n82231445,110405033,Q688739,1985,mdp.39015069159617,ic,The Homewood trilogy / John Edgar Wideman.,"Avon, c1985.","['9780380895649,0380895641']",0380895641,['84045676'],['11625509'],4494474.0,15.0,209.0,4368,nyu,Avon
306,6447,"McCollough, Aaron.","McCollough, Aaron",,,,"McCollough, Aaron",n2002029869,55969077,Q4662252,2006,mdp.39015066844864,ic,Little ease : poems / Aaron McCollough.,"Ahsahta Press, 2006.","['9780916272906 (pbk.),0916272907 (pbk.)']",0916272907,['2006005231'],['64208293'],48198804.0,2.0,75.0,2514,idu,Ahsahta Press
307,6448,"Milch, David 1945-","Milch, David",,,,"Milch, David, 1945-",n95042423,66602855,Q1175673,2006,mdp.39015066798318,ic,Deadwood : stories of the Black Hills / by David Milch ; interviews by David Samuels.,"Bloomsbury, c2006.","['9781596912397,1596912391 :']",1596912391,[],['73506941'],60042567.0,11.0,161.0,536,nyu,Bloomsbury
308,6449,"Strand, Mark 1934-","Strand, Mark",,,,"Strand, Mark, 1934-2014",n79090257,49272680,Q928775,2006,mdp.39015064761425,ic,Man and camel : poems / Mark Strand,"Knopf, 2006",['9780307262967'],0307262960,['2006040986'],['64442940'],198139059.0,11.0,586.0,87,nyu,Knopf
309,6450,"Purpura, Lia 1964-","Purpura, Lia",,,,"Purpura, Lia, 1964-",n95067518,60794878,Q6539393,2006,mdp.39015064870697,ic,On looking : essays / Lia Purpura.,"Sarabande Books, c2006.",['1932511393 (pbk. : alk. paper)'],1932511393,['2005029325'],['62085399'],476603189.0,152.0,262.0,2028,kyu,Sarabande Books
310,6451,"Hopler, Jay 1970-","Hopler, Jay",,,,"Hopler, Jay, 1970-2022",n2005063661,66758757,Q6166718,2006,mdp.39015064108197,ic,Green squall / Jay Hopler ; foreword by Louise GlÃ¼ck.,"Yale University Press, c2006.","['0300114540,0300114532']",9780300129649,['2005024636'],['61448114'],42718344.0,1625.0,370.0,2296,ctu,Yale University Press
311,6452,"Carver, Raymond 1938-1988","Carver, Raymond","McChesney, Robert 1913-",,,"Carver, Raymond, 1938-1988",n80113040,88660538,Q219862,1970,mdp.39015063187200,ic,Winter insomnia : poems / by Raymond Carver ; prints by Robert McChesney.,"Kayak Books, c1970.",[],,['94195111'],['33282198'],502037698.0,2.0,105.0,3683,cau,Kayak Books
312,6453,"Levine, Mark 1965-","Levine, Mark",,,,"Levine, Mark, 1965-",n92102200,98003058,Q6768573,2006,mdp.39015063274040,ic,The wilds / Mark Levine.,"University of California Press, c2006.","['0520240413 (pbk. : alk. paper),0520240405 (cloth : alk. paper)']",0520240405,['2005016387'],['60650962'],35053.0,3.0,217.0,2007,cau,University of California Press
313,6454,"D'Ambrosio, Charles.","D'Ambrosio, Charles",,,,"D'Ambrosio, Charles",n94091495,61709569,Q2628164,2006,mdp.39015063296332,ic,The dead fish museum / by Charles D'Ambrosio.,"Alfred A. Knopf, 2006.",['1400042860'],1400042860,['2005044672'],['61748459'],46281046.0,63.0,658.0,2063,nyu,Alfred A. Knopf
314,6455,"Olsen, Lance 1956-","Olsen, Lance",,,,"Olsen, Lance, 1956-",n86108063,110430530,Q6483502,2006,mdp.39015062538734,ic,Nietzsche's kisses / Lance Olsen,"FC2, c2006",['1573661279 (pbk.)'],1573661279,['2005036751'],['62738560'],47058443.0,218.0,200.0,1241,ilu,FC2
315,6456,"Hollo, Anselm.","Hollo, Anselm",,,,"Hollo, Anselm",n79059776,2485795,Q252476,2005,mdp.39015063276581,ic,Braided river : new and selected poems 1965-2005 / Anselm Hollo.,"Salt, 2005.","['1844711099 (pbk.),9781844711093 (ISBN-13 : pbk.)']",1844711099,[],['61386976'],31130496.0,5.0,70.0,3119,enk,Salt
316,6457,"Godwin, Gail.","Godwin, Gail","Neufeld, Rob.",,,"Godwin, Gail",n50033169,100267478,Q2908695,2011,mdp.39015063683976,ic,The making of a writer : journals / Gail Godwin ; edited by Rob Neufeld.,"Random House, c2006-c2011.","['1400064333 (hard : v. 2),9781400064335 (hard : v. 2),9780812974690 (trade pbk. : v. 1),0812974697 (trade pbk. : v. 1),9781400064328 (hard : v. 1),1400064325 (hard : v. 1)']",9781400064335,[],['697608504'],793977187.0,113.0,853.0,3459,nyu,Random House
317,6458,"Olsen, Lance 1956-","Olsen, Lance",,,,"Olsen, Lance, 1956-",n86108063,110430530,Q6483502,2005,mdp.39015062522894,ic,10:01 / by Lance Olsen.,"Chiasmus Press, c2005.",['0970321260'],0970321260,[],['61525289'],46105046.0,28.0,57.0,1241,oru,Chiasmus Press
318,6459,"Godwin, Gail.","Godwin, Gail",,,,"Godwin, Gail",n50033169,100267478,Q2908695,2006,mdp.39015062522563,ic,Queen of the underworld : a novel / Gail Godwin.,"Random House, c2006.",['0345483189'],0345483189,['2005048592'],['60414450'],898510.0,82.0,1505.0,3459,nyu,Random House
319,6460,"Stewart, Trenton Lee.","Stewart, Trenton Lee",,,,"Stewart, Trenton Lee",n2005048034,28260711,Q1773063,2005,mdp.39015062861094,ic,Flood summer : a novel / Trenton Lee Stewart.,"Southern Methodist University Press, 2005.",['0870745050 (acid-free paper)'],0870745050,['2005050013'],['60856216'],476196604.0,2.0,140.0,2220,txu,Southern Methodist University Press
320,6461,"Twichell, Chase 1950-","Twichell, Chase",,,,"Twichell, Chase, 1950-",n81017543,595149198244374940003,Q5087206,2005,mdp.39015062628725,ic,Dog language / byChase Twichell.,"Copper Canyon Press, c2005.",['1556592310 (pbk. : alk. paper)'],1556592310,['2005008865'],['58788945'],3944071779.0,86.0,250.0,975,wau,Copper Canyon Press
321,6462,"McGrath, Tom 1940-2009","McGrath, Tom",,,,"McGrath, Tom, 1940-2009",n78026518,11101768,Q1875952,2005,mdp.39015062898195,ic,Laurel and Hardy / by Tom McGrath.,"Capercaillie Books, 2005.",['0955124603'],9780955124600,[],['62927979'],47168341.0,4.0,33.0,3700,stk,Capercaillie Books
322,6463,"Levine, Philip 1928-","Levine, Philip",,,,"Levine, Philip, 1928-2015",n78093573,110361442,Q531273,2001,mdp.39015062438646,ic,The bread of time : toward an autobiography / Philip Levine.,"University of Michigan Press, 2001.",['0472086251 (pbk. : alk. paper)'],0679424067,['2001046281'],['47665498'],30824161.0,4.0,671.0,87,miu,University of Michigan Press
323,6464,"Swensen, Cole 1955-","Swensen, Cole",,,,"Swensen, Cole, 1955-",n87941523,34594117,Q2982413,2005,mdp.39015062593861,ic,The book of a hundred hands : poems / by Cole Swensen.,"University of Iowa Press, c2005.",['0877459460 (pbk. : alk. paper)'],9781587296475,['2004065651'],['57452640'],795511402.0,1516.0,183.0,3096,iau,University of Iowa Press
324,6465,"Hoagland, Edward.","Hoagland, Edward",,,,"Hoagland, Edward",n79058588,37833728,Q3048551,2003,mdp.39015062408888,ic,Cat man : a novel / Edward Hoagland.,"Lyons Press, [2003]",['1585748617 (pbk.)'],,[],['52759551'],796359.0,3.0,204.0,3641,ctu,Lyons Press
325,6466,"Reinhorn, Holiday.","Reinhorn, Holiday",,,,"Reinhorn, Holiday",n2005010245,14172466,Q15487785,2005,mdp.39015062547289,ic,Big cats : stories / Holiday Reinhorn.,"Free Press, c2005.",['0743272943'],9780743272940,['2005040021'],['57694969'],476556999.0,30.0,213.0,2370,nyu,Free Press
326,6467,"Nutter, Geoffrey 1968-","Nutter, Geoffrey",,,,"Nutter, Geoffrey, 1968-",n2001035649,51031274,Q5534795,2005,mdp.39015062547297,ic,Water's leaves & other poems / Geoffrey Nutter.,"Verse Press ; Distributed to the trade by Consortium Book Sales and Distribution, c2005.",['0974635367 (pbk. : alk. paper)'],0974635367,['2005007249'],['58546483'],934749.0,2.0,94.0,2134,mau,Verse Press ;
327,6468,"Castellanos Moya, Horacio 1957-","Castellanos Moya, Horacio",,,,"Castellanos Moya, Horacio, 1957-",n80087278,10068135,Q719545,2004,mdp.39015063685674,ic,Insensatez / Horacio Castellanos Moya.,"Tusquets Editores EspaÃ±a, 2005, c2004.",['8483103141'],9780811217071,[],['62752401'],47070331.0,26.0,622.0,3100,sp,Tusquets Editores España
328,6469,"Terrell, Whitney.","Terrell, Whitney",,,,"Terrell, Whitney",n00032765,65236016,Q23418619,2005,mdp.39015061175272,ic,The king of Kings County : a novel / Whitney Terrell.,"Viking, 2005.",['0670034258'],0670034258,['2004061188'],['56840784'],437219857.0,11.0,344.0,4269,nyu,Viking
329,6470,"Kidder, Tracy.","Kidder, Tracy",,,,"Kidder, Tracy",n81040847,52278563,Q338109,2005,mdp.39015061209006,ic,My detachment : a memoir / Tracy Kidder.,"Random House, 2005.",['0375506152'],0375506152,['2004061465'],['57068886'],796435410.0,71.0,1398.0,790,nyu,Random House
330,6471,"Stern, Richard G. 1928-","Stern, Richard G.",,,,"Stern, Richard, 1928-2013",n80030782,64055711,Q3702414,2005,mdp.39015061190222,ic,Almonds to zhoof : collected stories / Richard Stern.,"TriQuarterly Books/Northwestern University Press, c2005.",['0810151499 (cloth : alk. paper)'],0810151499,['2004030002'],['57357506'],367407897.0,20.0,338.0,3194,ilu,TriQuarterly Books/Northwestern University Press
331,6472,"Delbanco, Nicholas.","Delbanco, Nicholas",,,,"Delbanco, Nicholas",n80040148,27082662,Q15451732,2004,mdp.39015061175785,ic,The sincerest form : writing fiction by imitation / by Nicholas Delbanco.,"McGraw-Hill, c2004.",['0072414715'],0072414715,['2003054076'],['52381391'],341946206.0,1.0,92.0,3678,mau,McGraw-Hill
332,6473,"Irving, John 1942-","Irving, John",,,,"Irving, John, 1942-",n79135330,108238891,Q310379,2005,uc1.32106018120813,ic,Until I find you : a novel / John Irving,"Random House, c2005",['1400063833'],9781400063833,['2005042894'],['58431902'],319308.0,237.0,3268.0,86,nyu,Random House
333,6474,"Williams, Joy.","Williams, Joy","Rape &amp; Abuse Crisis Center (Fargo, N.D.)",,,"Williams, Joy",nb2001066841,41344884,,1983,mdp.39015057617881,ic,"Red flag, green flag people / by Joy Williams ; illustrated by Kecia Softing.","Rape and Abuse Crisis Center of Fargo-Moorhead, c1983.",['0914633007'],0914633007,[],['11363391'],4417260750.0,2.0,41.0,233,ndu,Rape and Abuse Crisis Center of Fargo-Moorhead
334,6475,"Dubus, Andre 1936-1999","Dubus, Andre","Gresham, Ross.",,,"Dubus, Andre, 1936-1999",n79134894,110787061,Q493118,2003,mdp.39015061178490,ic,Leap of the heart : Andre Dubus talking / edited by Ross Gresham.,"Xavier Review Press, 2003.",['1883275121'],1883275121,[],['52569202'],10435917.0,2.0,38.0,3855,lau,Xavier Review Press
